id;id_user;id_term;contrast_text;event_stamp
"cnt_50295d51eda87";"usr_4f177506dde77";"trm_4f2457454e458";"high minus low load conditions";"2012-08-13 20:02:25"
"cnt_502a9a529d5d1";"usr_4f177506dde77";"trm_4f244ad7dcde7";"proportion of dots moving in a specific direction other than target";"2012-08-14 18:34:58"
"cnt_502ac610413b0";"usr_4f177506dde77";"trm_502abd109f255";"cumulative duration of exposure to stimulus";"2012-08-14 21:41:36"
"cnt_502ac6291faaa";"usr_4f177506dde77";"trm_502abd109f255";"duration of stimulus presentation interval";"2012-08-14 21:42:01"
"cnt_502ac644ac8c8";"usr_4f177506dde77";"trm_502abd109f255";"cumulative duration of exposure to stimulus";"2012-08-14 21:42:28"
"cnt_502ace1922626";"usr_4f177506dde77";"trm_502abd109f255";"contrast between stimuli";"2012-08-14 22:15:53"
"cnt_502acf9fbd81c";"usr_4f177506dde77";"trm_502abd109f255";"number of exposures to stimulus";"2012-08-14 22:22:23"
"cnt_502ade3a6b4d4";"usr_4f177506dde77";"trm_502ad907e3299";"degree of head tilt (HT)";"2012-08-14 23:24:42"
"cnt_502ade46b2038";"usr_4f177506dde77";"trm_502ad907e3299";"degree of body tilt (BT)";"2012-08-14 23:24:54"
"cnt_502ade521b4bd";"usr_4f177506dde77";"trm_502ad907e3299";"degree of trunk tilt (TT)";"2012-08-14 23:25:06"
"cnt_502ade6246b25";"usr_4f177506dde77";"trm_502ad907e3299";"HT - BT";"2012-08-14 23:25:22"
"cnt_502ade7522e56";"usr_4f177506dde77";"trm_502ad907e3299";"HT - TT";"2012-08-14 23:25:41"
"cnt_502beb1124278";"usr_4f177506dde77";"trm_502be67697201";"stimulus contrast";"2012-08-15 18:31:45"
"cnt_502beb3168bac";"usr_4f177506dde77";"trm_502be67697201";"signal-to-noise ratio";"2012-08-15 18:32:17"
"cnt_502bef633e582";"usr_4f177506dde77";"trm_502be67697201";"eccentricity of distractor stimuli";"2012-08-15 18:50:11"
"cnt_5032be8b13109";"usr_4f177506dde77";"trm_50240f06af135";"post-extinction duration";"2012-08-20 22:47:39"
"cnt_50b40c06406f1";"usr_4de5345b3b6a8";"trm_50b40bca8cf83";"response time for &#34;bad&#34; or risky doors minus response time for &#34;good&#34; doors";"2012-11-27 00:40:38"
"cnt_50b40c1b28ad3";"usr_4de5345b3b6a8";"trm_50b40bca8cf83";"accuracy of subject minus average accuracy of controls";"2012-11-27 00:40:59"
"cnt_50b40c3aa95af";"usr_4de5345b3b6a8";"trm_50b40bca8cf83";"number of &#34;good&#34; doors chosen vs. number of &#34;bad&#34; doors";"2012-11-27 00:41:30"
"cnt_50b42fb7d7c9d";"usr_4f177506dde77";"trm_4f242499b8952";"stimulus onset asynchrony (SOA)";"2012-11-27 03:12:55"
"cnt_50b55e542e51d";"usr_4de5345b3b6a8";"trm_50b55d8a6da00";"reaction time";"2012-11-28 00:44:04"
"cnt_50b55e6945a0e";"usr_4de5345b3b6a8";"trm_50b55d8a6da00";"omissions";"2012-11-28 00:44:25"
"cnt_50b55e7cdd645";"usr_4de5345b3b6a8";"trm_50b55d8a6da00";"commissions (false positives)";"2012-11-28 00:44:44"
"cnt_50b6603a36ae2";"usr_4de5345b3b6a8";"trm_50b65ef129e23";"% correct recall";"2012-11-28 19:04:26"
"cnt_50b666dabe619";"usr_4de5345b3b6a8";"trm_50b6660b1b847";"response time to incongruent vs. response time to congruent";"2012-11-28 19:32:42"
"cnt_50b667617b8fb";"usr_4de5345b3b6a8";"trm_50b6660b1b847";"self-report vs. task report";"2012-11-28 19:34:57"
"cnt_50df0c5282b3c";"usr_50dedbcfb78f2";"trm_50df0b8e9dfa6";"threat bias (threat-incongruent - threat-congruent trials)";"2012-12-29 15:29:22"
"cnt_50df0c6e9c71c";"usr_50dedbcfb78f2";"trm_50df0b8e9dfa6";"reward bias (reward-incongruent - reward-congruent trials)";"2012-12-29 15:29:50"
"cnt_50df0c80a6288";"usr_50dedbcfb78f2";"trm_50df0b8e9dfa6";"threat slowing (threat - neutral trials)";"2012-12-29 15:30:08"
"cnt_50df0c92e1204";"usr_50dedbcfb78f2";"trm_50df0b8e9dfa6";"reward slowing (reward - neutral trials)";"2012-12-29 15:30:26"
"cnt_50eb0b3d09ef0";"usr_4de5345b3b6a8";"trm_50eb0a01bfd05";"correct";"2013-01-07 17:51:57"
"cnt_50eb0b44d1ca2";"usr_4de5345b3b6a8";"trm_50eb0a01bfd05";"incorrect";"2013-01-07 17:52:04"
"cnt_50eb0ec7d3a0e";"usr_4de5345b3b6a8";"trm_50eb0dc6668e1";"theta score";"2013-01-07 18:07:03"
"cnt_50eb12958b083";"usr_4de5345b3b6a8";"trm_50eb115b6c476";"correct";"2013-01-07 18:23:17"
"cnt_50eb129d5a541";"usr_4de5345b3b6a8";"trm_50eb115b6c476";"incorrect";"2013-01-07 18:23:25"
"cnt_50eb14da0c5d3";"usr_4de5345b3b6a8";"trm_4da88cb222308";"number of adjacent pairs correct";"2013-01-07 18:32:58"
"cnt_50eb17d3cde37";"usr_4de5345b3b6a8";"trm_50eb17385e9a6";"number of items correctly recalled";"2013-01-07 18:45:39"
"cnt_50eb183de4efb";"usr_4de5345b3b6a8";"trm_50eb17385e9a6";"number of incorrect dimension assignments";"2013-01-07 18:47:25"
"cnt_50eb1b6d46337";"usr_4de5345b3b6a8";"trm_4da86cb034ff6";"number correct";"2013-01-07 19:01:01"
"cnt_50eb3da904b79";"usr_4de5345b3b6a8";"trm_50eb3b2d1de11";"correct pronunciation";"2013-01-07 21:27:05"
"cnt_50eb3dca702f2";"usr_4de5345b3b6a8";"trm_50eb3b2d1de11";"identification";"2013-01-07 21:27:38"
"cnt_50eb42b349127";"usr_4de5345b3b6a8";"trm_4da88ae0f2952";"# of words recalled";"2013-01-07 21:48:35"
"cnt_50eb467d50cab";"usr_4de5345b3b6a8";"trm_50eb461d446e1";"number correct";"2013-01-07 22:04:45"
"cnt_50eb4e0450867";"usr_4de5345b3b6a8";"trm_50eb4d3d96ff8";"time to complete";"2013-01-07 22:36:52"
"cnt_50eb53a183bb6";"usr_4de5345b3b6a8";"trm_50eb51c2cd9fe";"pounds or kilograms of force";"2013-01-07 23:00:49"
"cnt_50eb55fe03a71";"usr_4de5345b3b6a8";"trm_50eb54d78841b";"postural sway";"2013-01-07 23:10:54"
"cnt_50eb562b899ef";"usr_4de5345b3b6a8";"trm_50eb54d78841b";"normalized path length";"2013-01-07 23:11:39"
"cnt_50eb6892e9317";"usr_4de5345b3b6a8";"trm_50eb585f62f24";"number of seconds to walk 4m";"2013-01-08 00:30:10"
"cnt_50eb6bfb7e504";"usr_4de5345b3b6a8";"trm_50eb69a57bc96";"distance walked";"2013-01-08 00:44:43"
"cnt_50f3752d9402b";"usr_4de5345b3b6a8";"trm_50f374718a91c";"hearing threshold (the level below which the subject cannot hear tones)";"2013-01-14 03:02:05"
"cnt_50f377a5d345e";"usr_4de5345b3b6a8";"trm_50f37767e2958";"self-report score";"2013-01-14 03:12:37"
"cnt_50f37b522549b";"usr_4de5345b3b6a8";"trm_50f379c6c9ea9";"generalized labeled magnitude scale (gLMS)";"2013-01-14 03:28:18"
"cnt_50f37cfea325a";"usr_4de5345b3b6a8";"trm_50f37caf81432";"minimum visible size";"2013-01-14 03:35:26"
"cnt_50f37f45b00e2";"usr_4de5345b3b6a8";"trm_50f37f231aa4c";"survey IRT score";"2013-01-14 03:45:09"
"cnt_50f38168aba37";"usr_4de5345b3b6a8";"trm_50f38098952cb";"minimum size visible while still minus while in motion";"2013-01-14 03:54:16"
"cnt_50f381d2aab5a";"usr_4de5345b3b6a8";"trm_50f38098952cb";"minimum size visible while in motion";"2013-01-14 03:56:02"
"cnt_50f381df14722";"usr_4de5345b3b6a8";"trm_50f38098952cb";"minimum size visible while still";"2013-01-14 03:56:15"
"cnt_50f38423c93aa";"usr_4de5345b3b6a8";"trm_50f383e76e03b";"number correct";"2013-01-14 04:05:55"
"cnt_50f3bc8c135bc";"usr_4de5345b3b6a8";"trm_50f3bc06cae36";"total score";"2013-01-14 08:06:36"
"cnt_50f3c03878ce3";"usr_4de5345b3b6a8";"trm_50f3c003327c4";"total score";"2013-01-14 08:22:16"
"cnt_50f582e4f0a26";"usr_49a467bf4e0db";"trm_50f5822624e53";"suppression - control (articulatory suppression effect)";"2013-01-15 16:25:08"
"cnt_50f5bff7748da";"usr_4de5345b3b6a8";"trm_50f5bfef58abb";"total score";"2013-01-15 20:45:43"
"cnt_50f72efe2012e";"usr_4de5345b3b6a8";"trm_50f72e93ea9e3";"success";"2013-01-16 22:51:42"
"cnt_50f7303ade3dd";"usr_4de5345b3b6a8";"trm_50f72fafa53ec";"shift-related incorrect responses";"2013-01-16 22:56:58"
"cnt_50f7346907d30";"usr_4de5345b3b6a8";"trm_50f733d7305a1";"number correct";"2013-01-16 23:14:49"
"cnt_50f73471382f8";"usr_4de5345b3b6a8";"trm_50f733d7305a1";"false positives";"2013-01-16 23:14:57"
"cnt_50f73673c04d8";"usr_4de5345b3b6a8";"trm_50f734f86b11a";"percent correct";"2013-01-16 23:23:31"
"cnt_50f737c173e2a";"usr_4de5345b3b6a8";"trm_50f7370ace495";"question-by-question analysis";"2013-01-16 23:29:05"
"cnt_50f73dbc3a2e7";"usr_4de5345b3b6a8";"trm_50f73d557c967";"mean number of boxes opened";"2013-01-16 23:54:36"
"cnt_50f73de372e77";"usr_4de5345b3b6a8";"trm_50f73d557c967";"probability of the participant&#39;s decision being correct based on the available evidence at the time of the decision";"2013-01-16 23:55:15"
"cnt_50f7409730966";"usr_4de5345b3b6a8";"trm_4f2457a8b0bc8";"number correct";"2013-01-17 00:06:47"
"cnt_50f741b1591cf";"usr_4de5345b3b6a8";"trm_50f741a965470";"number correct";"2013-01-17 00:11:29"
"cnt_50f844459f8c3";"usr_4de5345b3b6a8";"trm_4f241614d4a25";"number correct";"2013-01-17 18:34:45"
"cnt_50f8444dd50db";"usr_4de5345b3b6a8";"trm_4f241614d4a25";"shift-related incorrect responses";"2013-01-17 18:34:53"
"cnt_50f84d060a842";"usr_4de5345b3b6a8";"trm_50f84bbdcfa4e";"number of moves required to complete task";"2013-01-17 19:12:06"
"cnt_50f84d6fe2b09";"usr_4de5345b3b6a8";"trm_50f84bbdcfa4e";"number of problems solved on first choice";"2013-01-17 19:13:51"
"cnt_50f84ec36494c";"usr_4de5345b3b6a8";"trm_50f84e8ab7af8";"response latency";"2013-01-17 19:19:31"
"cnt_50f84ecaeb640";"usr_4de5345b3b6a8";"trm_50f84e8ab7af8";"movement time";"2013-01-17 19:19:38"
"cnt_50f851ed64f5f";"usr_4de5345b3b6a8";"trm_50f8516279419";"false positives";"2013-01-17 19:33:01"
"cnt_50f851f7a2cf5";"usr_4de5345b3b6a8";"trm_50f8516279419";"number correct";"2013-01-17 19:33:11"
"cnt_50f853460010d";"usr_4de5345b3b6a8";"trm_50f852c084fde";"number correct";"2013-01-17 19:38:45"
"cnt_50f8535a4f6f2";"usr_4de5345b3b6a8";"trm_50f852c084fde";"false positives";"2013-01-17 19:39:06"
"cnt_50f862a47dd49";"usr_4de5345b3b6a8";"trm_4da86b539924c";"span length";"2013-01-17 20:44:20"
"cnt_50f862ae98fc9";"usr_4de5345b3b6a8";"trm_4da86b539924c";"false positives";"2013-01-17 20:44:30"
"cnt_50f864a19c88d";"usr_4de5345b3b6a8";"trm_4f2453b806fe1";"percent correct";"2013-01-17 20:52:49"
"cnt_50f864aed1ce5";"usr_4de5345b3b6a8";"trm_4f2453b806fe1";"false positives";"2013-01-17 20:53:02"
"cnt_50f99541d75ac";"usr_4de5345b3b6a8";"trm_50f9952c2311a";"percent correct";"2013-01-18 18:32:33"
"cnt_50f9992176d5c";"usr_4de5345b3b6a8";"trm_50f998dcbfcc8";"number correct";"2013-01-18 18:49:05"
"cnt_50f999352af03";"usr_4de5345b3b6a8";"trm_50f998dcbfcc8";"number of correct rejections";"2013-01-18 18:49:25"
"cnt_50f9993f9d744";"usr_4de5345b3b6a8";"trm_50f998dcbfcc8";"false positives";"2013-01-18 18:49:35"
"cnt_50f99e5dc7aff";"usr_4de5345b3b6a8";"trm_50f99e56117fe";"number correct";"2013-01-18 19:11:25"
"cnt_50f99e6433ec8";"usr_4de5345b3b6a8";"trm_50f99e56117fe";"number of correct rejections";"2013-01-18 19:11:32"
"cnt_50f99e6849d22";"usr_4de5345b3b6a8";"trm_50f99e56117fe";"false positives";"2013-01-18 19:11:36"
"cnt_50f9db0e69e86";"usr_4de5345b3b6a8";"trm_50f9daf1c3834";"number correct";"2013-01-18 23:30:22"
"cnt_50f9db1e70ebe";"usr_4de5345b3b6a8";"trm_50f9daf1c3834";"number of correct rejections";"2013-01-18 23:30:38"
"cnt_50f9db2500981";"usr_4de5345b3b6a8";"trm_50f9daf1c3834";"false positives";"2013-01-18 23:30:45"
"cnt_5106ec3ec9e23";"usr_4de5345b3b6a8";"trm_5106eae236c21";"percent correct";"2013-01-28 21:23:10"
"cnt_5106ef685b53d";"usr_4de5345b3b6a8";"trm_5106eee90937a";"number correct forward";"2013-01-28 21:36:40"
"cnt_5106ef70e1f21";"usr_4de5345b3b6a8";"trm_5106eee90937a";"number correct backward";"2013-01-28 21:36:48"
"cnt_5106ef8038cf0";"usr_4de5345b3b6a8";"trm_5106eee90937a";"number in correct order";"2013-01-28 21:37:04"
"cnt_5106f430082a0";"usr_4de5345b3b6a8";"trm_5106f17025386";"percent correct";"2013-01-28 21:57:04"
"cnt_5106f549c82ae";"usr_4de5345b3b6a8";"trm_5106f4dfe08b1";"number correct";"2013-01-28 22:01:45"
"cnt_510707278e097";"usr_4de5345b3b6a8";"trm_5107067241007";"correct identifications";"2013-01-28 23:17:59"
"cnt_515490d277b2e";"usr_4de5345b3b6a8";"trm_5154906cbead5";"false positives";"2013-03-28 18:49:54"
"cnt_5154924daead4";"usr_4de5345b3b6a8";"trm_5154906cbead5";"number correct";"2013-03-28 18:56:13"
"cnt_515495ee6ef15";"usr_4de5345b3b6a8";"trm_515495b718cd6";"d&#39;-context";"2013-03-28 19:11:42"
"cnt_515495f61ce8b";"usr_4de5345b3b6a8";"trm_515495b718cd6";"beta (response criterion)";"2013-03-28 19:11:50"
"cnt_5175b81f53bf3";"usr_4cf5de07654c8";"trm_4cacee4a1d875";"difference from indifference";"2013-04-22 22:22:23"
"cnt_5176d049049f8";"usr_49a467bf4e0db";"trm_5176cf9d3d512";"mirror minus plain";"2013-04-23 18:17:45"
"cnt_5181f79e38fb2";"usr_4cf5de07654c8";"trm_4cacee4a1d875";"parametric gain";"2013-05-02 05:20:30"
"cnt_5181f83b8ef06";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Successful Stop trial - Go trial";"2013-05-02 05:23:07"
"cnt_5181f83b8ece8";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Stop Signal Reaction Time";"2013-05-02 05:23:07"
"cnt_5181f83b8ed9a";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Successful Stop Trial";"2013-05-02 05:23:07"
"cnt_5181f83b8ee51";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Unsuccessful stop trial";"2013-05-02 05:23:07"
"cnt_5181f83b8eaae";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Go trial";"2013-05-02 05:23:07"
"cnt_5181f83b8ec28";"usr_4cf5de07654c8";"trm_5181f83b77fa4";"Stop trial";"2013-05-02 05:23:07"
"cnt_5181f863d5591";"usr_4cf5de07654c8";"trm_5181f863d24f4";"go trial";"2013-05-02 05:23:47"
"cnt_5181f863d5647";"usr_4cf5de07654c8";"trm_5181f863d24f4";"stop trial";"2013-05-02 05:23:47"
"cnt_5181f863d542a";"usr_4cf5de07654c8";"trm_5181f863d24f4";"successful stop trial";"2013-05-02 05:23:47"
"cnt_5181f863d54db";"usr_4cf5de07654c8";"trm_5181f863d24f4";"unsuccessful stop trial";"2013-05-02 05:23:47"
"cnt_5181f863d5290";"usr_4cf5de07654c8";"trm_5181f863d24f4";"successful stop trial minus go trial";"2013-05-02 05:23:47"
"cnt_5181f863d5370";"usr_4cf5de07654c8";"trm_5181f863d24f4";"stop signal reaction time";"2013-05-02 05:23:47"
"cnt_5181fb7c1b60c";"usr_4cf5de07654c8";"trm_5181fb7bf350b";"classification learning trials";"2013-05-02 05:37:00"
"cnt_51dd9e934148a";"usr_51bc76ae9636c";"trm_51d6fe3f3942f";"total score";"2013-07-10 17:49:07"
"cnt_51ec19c434db0";"usr_51bc76ae9636c";"trm_51d6fe3f3942f";"social skill";"2013-07-21 17:26:28"
"cnt_51ec19d22283e";"usr_51bc76ae9636c";"trm_51d6fe3f3942f";"attention switching";"2013-07-21 17:26:42"
"cnt_51ec19df23bcb";"usr_51bc76ae9636c";"trm_51d6fe3f3942f";"attention to detail";"2013-07-21 17:26:55"
"cnt_51ec19f5be290";"usr_51bc76ae9636c";"trm_51d6fe3f3942f";"communication";"2013-07-21 17:27:17"
"cnt_51ec1a03c57f1";"usr_51bc76ae9636c";"trm_51d6fe3f3942f";"imagination";"2013-07-21 17:27:31"
"cnt_520613b7ec09c";"usr_51bc76ae9636c";"trm_4da891a546d8c";"communication total";"2013-08-10 10:19:35"
"cnt_520613c2e388b";"usr_51bc76ae9636c";"trm_4da891a546d8c";"play total";"2013-08-10 10:19:46"
"cnt_520613ce52654";"usr_51bc76ae9636c";"trm_4da891a546d8c";"social interaction total";"2013-08-10 10:19:58"
"cnt_520613efddbc2";"usr_51bc76ae9636c";"trm_4da891a546d8c";"communication + social interaction total";"2013-08-10 10:20:31"
"cnt_5206140b96f95";"usr_51bc76ae9636c";"trm_4da891a546d8c";"stereotyped behaviors and restricted interests Total";"2013-08-10 10:20:59"
"cnt_5206bf3813b0d";"usr_51bc76ae9636c";"trm_5206bf053acf4";"Average difference in degrees from correct answer";"2013-08-10 22:31:20"
"cnt_5208ff7d82bce";"usr_51bc76ae9636c";"trm_5208fe678c652";"social awareness";"2013-08-12 15:30:05"
"cnt_5208ff894a6b7";"usr_51bc76ae9636c";"trm_5208fe678c652";"total score";"2013-08-12 15:30:17"
"cnt_5208ffc82d64b";"usr_51bc76ae9636c";"trm_5208fe678c652";"social cognition";"2013-08-12 15:31:20"
"cnt_5208fff0019d6";"usr_51bc76ae9636c";"trm_5208fe678c652";"autistic mannerisms";"2013-08-12 15:32:00"
"cnt_520900032796f";"usr_51bc76ae9636c";"trm_5208fe678c652";"social communication";"2013-08-12 15:32:19"
"cnt_520900265b01d";"usr_51bc76ae9636c";"trm_5208fe678c652";"social motivation";"2013-08-12 15:32:54"
"cnt_52167f5cba608";"usr_51bc76ae9636c";"trm_52167db323438";"visual delayed";"2013-08-22 21:15:08"
"cnt_52167f717dac6";"usr_51bc76ae9636c";"trm_52167db323438";"verbal immediate";"2013-08-22 21:15:29"
"cnt_52167f804e5e1";"usr_51bc76ae9636c";"trm_52167db323438";"verbal delayed";"2013-08-22 21:15:44"
"cnt_52167f957d6ea";"usr_51bc76ae9636c";"trm_52167db323438";"general memory";"2013-08-22 21:16:05"
"cnt_52167fa84c173";"usr_51bc76ae9636c";"trm_52167db323438";"attention/concentration";"2013-08-22 21:16:24"
"cnt_52167fb957a15";"usr_51bc76ae9636c";"trm_52167db323438";"learning";"2013-08-22 21:16:41"
"cnt_52167fc85b968";"usr_51bc76ae9636c";"trm_52167db323438";"delayed recognition";"2013-08-22 21:16:56"
"cnt_52168231ae8b5";"usr_51bc76ae9636c";"trm_52167db323438";"visual immediate";"2013-08-22 21:27:13"
"cnt_52168a5a4c3d7";"usr_51bc76ae9636c";"trm_521687032f822";"total score";"2013-08-22 22:02:02"
"cnt_52168a770f5c0";"usr_51bc76ae9636c";"trm_521687032f822";"reciprical social interaction";"2013-08-22 22:02:31"
"cnt_52168a8712870";"usr_51bc76ae9636c";"trm_521687032f822";"communication";"2013-08-22 22:02:47"
"cnt_52168a9794c01";"usr_51bc76ae9636c";"trm_521687032f822";"restrictive and repetitive behavior";"2013-08-22 22:03:03"
"cnt_523c7cdacdc20";"usr_51bc76ae9636c";"trm_523c7a0a73cf5";"Irritability/Agitation";"2013-09-20 16:50:34"
"cnt_523c7cf0ea7b4";"usr_51bc76ae9636c";"trm_523c7a0a73cf5";"Lethargy/Social Withdrawal";"2013-09-20 16:50:56"
"cnt_523c7d0de6735";"usr_51bc76ae9636c";"trm_523c7a0a73cf5";"Stereotypic Behavior";"2013-09-20 16:51:25"
"cnt_523c7d1fc539f";"usr_51bc76ae9636c";"trm_523c7a0a73cf5";"Hyperactivity/Noncompliance";"2013-09-20 16:51:43"
"cnt_523c7d2b82709";"usr_51bc76ae9636c";"trm_523c7a0a73cf5";"Inappropriate Speech";"2013-09-20 16:51:55"
"cnt_523ca9488df58";"usr_51bc76ae9636c";"trm_523ca67b786d5";"Externalizing";"2013-09-20 20:00:08"
"cnt_523ca992819fd";"usr_51bc76ae9636c";"trm_523ca67b786d5";"Internalizing";"2013-09-20 20:01:22"
"cnt_523df6dc5a14b";"usr_51bc76ae9636c";"trm_523df616da8a6";"ADHD Inattentive - Severity Score";"2013-09-21 19:43:24"
"cnt_523df6e767ea6";"usr_51bc76ae9636c";"trm_523df616da8a6";"ADHD Combined - Severity Score";"2013-09-21 19:43:35"
"cnt_523df7075b68e";"usr_51bc76ae9636c";"trm_523df616da8a6";"ADHD Hyperactivity / Impulsivity - Severity Score";"2013-09-21 19:44:07"
"cnt_523df7166b0aa";"usr_51bc76ae9636c";"trm_523df616da8a6";"Conduct Disorder - Severity Score";"2013-09-21 19:44:22"
"cnt_523df727b2b2d";"usr_51bc76ae9636c";"trm_523df616da8a6";"Antisocial Personality - Severity Score";"2013-09-21 19:44:39"
"cnt_523df733af85f";"usr_51bc76ae9636c";"trm_523df616da8a6";"General Anxiety Disorder - Severity Score";"2013-09-21 19:44:51"
"cnt_523df74587157";"usr_51bc76ae9636c";"trm_523df616da8a6";"Opposition Defiant Disorder - Severity Score";"2013-09-21 19:45:09"
"cnt_523df759d51e4";"usr_51bc76ae9636c";"trm_523df616da8a6";"Specific Phobia - Severity Score";"2013-09-21 19:45:29"
"cnt_523df76abff7c";"usr_51bc76ae9636c";"trm_523df616da8a6";"Panic Attack - Severity Score";"2013-09-21 19:45:46"
"cnt_523df778821d2";"usr_51bc76ae9636c";"trm_523df616da8a6";"Obsessions - Severity Score";"2013-09-21 19:46:00"
"cnt_523df7816b16b";"usr_51bc76ae9636c";"trm_523df616da8a6";"Compulsions - Severity Score";"2013-09-21 19:46:09"
"cnt_523df78aee64c";"usr_51bc76ae9636c";"trm_523df616da8a6";"PTSD - Severity Score";"2013-09-21 19:46:18"
"cnt_523df7992469b";"usr_51bc76ae9636c";"trm_523df616da8a6";"Motor Tics - Severity Score";"2013-09-21 19:46:33"
"cnt_523df7a5120c9";"usr_51bc76ae9636c";"trm_523df616da8a6";"Vocal Tics - Severity Score";"2013-09-21 19:46:45"
"cnt_523df7b28d95a";"usr_51bc76ae9636c";"trm_523df616da8a6";"Somatization Disorder - Severity Score";"2013-09-21 19:46:58"
"cnt_523df7c01a116";"usr_51bc76ae9636c";"trm_523df616da8a6";"Social Phobia - Severity Score";"2013-09-21 19:47:12"
"cnt_523df7d6697ef";"usr_51bc76ae9636c";"trm_523df616da8a6";"Separation Anxiety - Severity Score";"2013-09-21 19:47:34"
"cnt_523df7e0f0100";"usr_51bc76ae9636c";"trm_523df616da8a6";"Schizoid Personality - Severity Score";"2013-09-21 19:47:44"
"cnt_523df7fc9aa9f";"usr_51bc76ae9636c";"trm_523df616da8a6";"Schizophrenia - Severity Score";"2013-09-21 19:48:12"
"cnt_523df80a6d9a1";"usr_51bc76ae9636c";"trm_523df616da8a6";"Nocturnal Enuresis - Severity Score";"2013-09-21 19:48:26"
"cnt_523df8243edb4";"usr_51bc76ae9636c";"trm_523df616da8a6";"Major Depressive Disorder - Severity Score";"2013-09-21 19:48:52"
"cnt_523df830e8f93";"usr_51bc76ae9636c";"trm_523df616da8a6";"Enuresis, Encopresis - Severity Score";"2013-09-21 19:49:04"
"cnt_523df847494a2";"usr_51bc76ae9636c";"trm_523df616da8a6";"Dysthymic Disorder - Severity Score";"2013-09-21 19:49:27"
"cnt_523df856697a2";"usr_51bc76ae9636c";"trm_523df616da8a6";"Anorexia Nervosa - Severity Score";"2013-09-21 19:49:42"
"cnt_523df86e56445";"usr_51bc76ae9636c";"trm_523df616da8a6";"Bipolar Disorder - Severity Score";"2013-09-21 19:50:06"
"cnt_523df87d24f91";"usr_51bc76ae9636c";"trm_523df616da8a6";"Bulimia Nervosa - Severity Score";"2013-09-21 19:50:21"
"cnt_523dfd6ddf9ef";"usr_51bc76ae9636c";"trm_523dfd5b7a9f1";"aloof personality";"2013-09-21 20:11:25"
"cnt_523dfd7f816b6";"usr_51bc76ae9636c";"trm_523dfd5b7a9f1";"rigid personality";"2013-09-21 20:11:43"
"cnt_523dfd9d6a5ba";"usr_51bc76ae9636c";"trm_523dfd5b7a9f1";"pragmatic language";"2013-09-21 20:12:13"
"cnt_523e12859c3ce";"usr_51bc76ae9636c";"trm_523e10cad0ce6";"total score";"2013-09-21 21:41:25"
"cnt_523f592b5aaf9";"usr_51bc76ae9636c";"trm_523f58d91f2c0";"visual perception score";"2013-09-22 20:55:07"
"cnt_523f593964534";"usr_51bc76ae9636c";"trm_523f58d91f2c0";"motor coordination score";"2013-09-22 20:55:21"
"cnt_523f5c34d27c1";"usr_51bc76ae9636c";"trm_523f5c17d7edb";"energy/extraversion";"2013-09-22 21:08:04"
"cnt_523f5c4dc38bf";"usr_51bc76ae9636c";"trm_523f5c17d7edb";"conscientiousness";"2013-09-22 21:08:29"
"cnt_523f5c5e490b9";"usr_51bc76ae9636c";"trm_523f5c17d7edb";"emotional instability";"2013-09-22 21:08:46"
"cnt_523f5c6c34adc";"usr_51bc76ae9636c";"trm_523f5c17d7edb";"agreeableness";"2013-09-22 21:09:00"
"cnt_523f5c876e89c";"usr_51bc76ae9636c";"trm_523f5c17d7edb";"intellect/openness";"2013-09-22 21:09:27"
"cnt_524055e0365e7";"usr_51bc76ae9636c";"trm_524055ac4fecf";"social interest";"2013-09-23 14:53:20"
"cnt_524055ec1c81d";"usr_51bc76ae9636c";"trm_524055ac4fecf";"expressiveness";"2013-09-23 14:53:32"
"cnt_52405600433b6";"usr_51bc76ae9636c";"trm_524055ac4fecf";"restricted interests";"2013-09-23 14:53:52"
"cnt_5240560bb6b8c";"usr_51bc76ae9636c";"trm_524055ac4fecf";"conversational skill";"2013-09-23 14:54:03"
"cnt_52405bbeec6bc";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"anxiety";"2013-09-23 15:18:22"
"cnt_52405bc94d887";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"hostility";"2013-09-23 15:18:33"
"cnt_52405bd546e33";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"depression";"2013-09-23 15:18:45"
"cnt_52405be30419a";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"somatization";"2013-09-23 15:18:59"
"cnt_52405bf41b0f9";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"interpersonal sensitivity";"2013-09-23 15:19:16"
"cnt_52405bff90283";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"psychosis";"2013-09-23 15:19:27"
"cnt_52405c0bec117";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"paranoid";"2013-09-23 15:19:39"
"cnt_52405c167b088";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"obsessive compulsive";"2013-09-23 15:19:50"
"cnt_52405c29582fb";"usr_51bc76ae9636c";"trm_52405b6f7ebe9";"phobia";"2013-09-23 15:20:09"
